#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:const" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="4" id="bPopSizes.t:const" lower="0.0" name="popSizes" upper="380000.0">380.0</parameter>
#            <groupSizes dimension="4" id="bGroupSizes.t:const" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:const" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:const">
#                    <taxonset id="TaxonSet.const" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:const" jeffreys="true" parameter="@bPopSizes.t:const" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="ClockPrior.c:const" name="distribution">
#            <parameter id="clockRate.c:const" name="x">7.9E-4</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:const" name="distribution">
#            <parameter id="gammaShape.s:const" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="Sample_1.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:const">
#            <taxonset id="Sample_1" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="1_1" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_2" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_3" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_4" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_5" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_6" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_7" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_8" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_9" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_10" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.3" name="distr" upper="Infinity"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@const" id="treeLikelihood.const" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:const">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:const" shape="@gammaShape.s:const" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:const" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:const" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:const" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:const" id="StrictClock.c:const" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	logP(mrca(Sample_1))	mrcatime(Sample_1)	gammaShape	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	clockRate
566000	2274.9350825581632	-93.83017964751585	2368.765262205679	-93.83017964751585	2.8207447785120593E-80	0.0	2.8207447785120593E-80	5.396703291235524	1644.243972327548	2.2683533051941687E-80	1.1974252021856559E-80	1.5143731477465977E-80	4.366511517133201E-80	1	2	2	4	1.0781684088145244E79
567000	2281.5858399208337	-92.51716053441704	2374.103000455251	-92.51716053441704	2.0305330083252327E-80	0.0	2.0305330083252327E-80	5.396703291235524	1648.372491138881	4.0454744004806626E-80	1.099095299531878E-80	4.962114232096779E-81	1.3834014959742967E-80	1	3	1	4	2.224273926413592E79
568000	2280.7903572836162	-93.69960472281821	2374.4899620064343	-93.69960472281821	4.666294157062108E-80	0.0	4.666294157062108E-80	5.396703291235524	1648.143960204479	1.9806286730676868E-80	3.328724744899876E-81	6.438761670742725E-81	2.0317988027771773E-80	1	4	2	2	8.29159430196446E78
569000	2293.0270857274254	-94.68425268498683	2387.7113384124123	-94.68425268498683	8.873649012840248E-81	0.0	8.873649012840248E-81	3.4937228278595445	1655.3175999411633	3.9612732034765986E-81	2.247719529804066E-81	7.024771799541535E-81	6.637756350307235E-81	4	2	1	2	2.894255974110592E79
570000	2308.5836057610504	-96.06289868577133	2404.646504446822	-96.06289868577133	2.592614007170545E-81	0.0	2.592614007170545E-81	4.394833751069564	1667.7424984982297	8.282218833332824E-82	1.89301346273353E-81	1.9516983751735255E-81	9.605721167949266E-82	1	4	3	1	1.0216039811394457E80
571000	2320.4712647017936	-97.13097275209097	2417.6022374538848	-97.13097275209097	7.359269663708543E-82	0.0	7.359269663708543E-82	4.394833751069564	1680.554321925309	1.704090395452479E-82	4.3767773773808043E-82	1.9347561302114844E-81	2.537084908357122E-81	4	2	1	2	1.0266551618361203E81
572000	2299.54993476223	-97.08745516919882	2396.6373899314285	-97.08745516919882	2.04275104352219E-80	0.0	2.04275104352219E-80	4.394833751069564	1663.7314206255935	9.518713420794169E-82	7.453034184617688E-82	2.427645673054827E-81	1.0201486755409515E-80	2	4	1	2	3.1512483892251353E80
573000	2322.2723070665347	-92.95561721418593	2415.227924280721	-92.95561721418593	1.4592725231621187E-81	0.0	1.4592725231621187E-81	1.7111514557434433	1672.9319440258685	1.336334644898713E-82	4.3651814835926083E-82	4.557874634826413E-82	1.5313205953730826E-81	2	1	4	2	2.9078437145689253E80
574000	2337.484913254521	-96.25398644919747	2433.7388997037183	-96.25398644919747	8.460251148051554E-82	0.0	8.460251148051554E-82	1.7111514557434433	1687.5855951877068	4.6000921873768934E-83	1.6839954846005074E-82	3.629681841213637E-82	4.754783814439287E-82	4	1	2	2	8.577960162538514E80
575000	2332.0196956203704	-95.72220373555942	2427.74189935593	-95.72220373555942	6.567135494069034E-82	0.0	6.567135494069034E-82	1.1327918944513544	1680.3929984759568	2.380744891206844E-82	2.0998411732418896E-82	2.9716216293385934E-82	2.684106146081619E-82	4	2	1	2	9.52700745895935E80
576000	2327.4372840906844	-96.17750991981441	2423.614794010499	-96.17750991981441	6.854552405515944E-82	0.0	6.854552405515944E-82	1.7126120815199528	1678.9921358270872	3.979156416498328E-82	5.182144731533715E-82	5.512031911206148E-82	2.383222598302853E-82	1	1	1	6	7.340112756264445E80
577000	2324.9313185526853	-94.39005713361712	2419.3213756863024	-94.39005713361712	1.4687005121450528E-81	0.0	1.4687005121450528E-81	1.7126120815199528	1676.296083088554	7.30126974641322E-82	7.768784282003121E-82	3.4966369669095103E-82	6.006781567312493E-82	1	1	1	6	7.061018213336726E80
578000	2335.375592492368	-96.79465903688617	2432.170251529254	-96.79465903688617	2.653876317315691E-82	0.0	2.653876317315691E-82	1.7126120815199528	1685.400052284828	1.276439932166599E-82	3.957797745135555E-82	2.313595620994227E-82	8.727785335328546E-83	2	1	4	2	2.304768749101416E81
579000	2359.9453247316787	-97.47963238948606	2457.424957121165	-97.47963238948606	6.084041919891546E-83	0.0	6.084041919891546E-83	1.7126120815199528	1702.8511501036865	8.43554010908219E-84	2.5228183775789504E-83	3.605646784953229E-83	6.794124515312361E-83	1	2	3	3	5.8560633965463905E81
580000	2360.0024259470893	-103.41287549813431	2463.4153014452236	-103.41287549813431	7.351767254804772E-83	0.0	7.351767254804772E-83	1.7126120815199528	1706.2475718591018	1.9887835090705468E-83	1.2546012932149345E-83	1.4866001758389326E-83	2.622059991732355E-83	4	3	1	1	2.709020982144838E82
581000	2390.7917910817573	-97.51306833203833	2488.304859413796	-97.51306833203833	3.168391644520871E-84	0.0	3.168391644520871E-84	3.0746685184854137	1726.5147669103114	4.276153675354345E-84	3.4927034655832445E-84	6.541485747404128E-84	5.180551212368251E-85	1	4	3	1	3.411935617016316E83
582000	2376.180122940502	-96.50246192832617	2472.682584868828	-96.50246192832617	1.4424694652868435E-83	0.0	1.4424694652868435E-83	3.0746685184854137	1714.94982539129	7.567713252340998E-84	6.675714844568634E-84	9.599839633675265E-84	2.2396458609048265E-83	2	3	2	2	6.714629181146176E82
583000	2371.1734675456805	-93.4515387892272	2464.6250063349075	-93.4515387892272	2.012100415603302E-83	0.0	2.012100415603302E-83	3.0746685184854137	1709.0542618156073	6.4311016502581846E-83	2.114013094531904E-83	9.568439688813152E-84	5.786381770291926E-84	1	3	4	1	2.482111879965584E82
584000	2372.488047801345	-96.98163462038096	2469.4696824217262	-96.98163462038096	2.936368240434462E-83	0.0	2.936368240434462E-83	3.0746685184854137	1713.4696928725289	6.818023237069676E-84	3.7874984033263617E-84	1.8708390724765625E-83	1.869140854484843E-83	4	2	2	1	2.8614766194446107E82
585000	2396.41594784878	-93.89892084129019	2490.31486869007	-93.89892084129019	9.153963057244644E-84	0.0	9.153963057244644E-84	3.0746685184854137	1725.665975012573	1.5426590312756728E-84	1.4503593256410036E-84	1.3812410758941695E-84	3.4402677288042527E-84	4	3	1	1	1.0686284411330589E83
586000	2385.6676987709648	-95.79228330838778	2481.4599820793524	-95.79228330838778	4.341838561595429E-83	0.0	4.341838561595429E-83	2.3316304194846817	1722.0883447049084	2.2640122835001304E-84	1.6440845524440883E-84	5.079258038091955E-84	2.2313695688193818E-83	3	2	3	1	1.5430750133231393E83
587000	2377.478726680021	-92.19052822684343	2469.6692549068644	-92.19052822684343	2.437586503000922E-83	0.0	2.437586503000922E-83	2.3316304194846817	1715.7574497765715	1.4104639346726751E-84	1.078215279798352E-83	1.0960055215957537E-83	3.6214953420616906E-83	3	3	2	1	3.657780997242731E82
588000	2364.2177971811343	-94.67728246774499	2458.8950796488793	-94.67728246774499	6.143753240653598E-83	0.0	6.143753240653598E-83	2.3316304194846817	1705.7530646378636	2.2874217471602693E-83	6.464286174937199E-84	1.939604902661938E-83	7.410198583096401E-83	1	2	5	1	1.4583698385605933E82
589000	2377.9655941110514	-95.7664018817301	2473.7319959927813	-95.7664018817301	4.080688460505032E-83	0.0	4.080688460505032E-83	2.3316304194846817	1716.3809334631228	2.1576027128297836E-84	8.44717979018438E-84	6.182104096655303E-84	2.377316210279621E-83	2	3	2	2	6.130793012218657E82
590000	2393.763397338295	-94.17472215552215	2487.938119493817	-94.17472215552215	3.014589042300109E-84	0.0	3.014589042300109E-84	3.3832325446831195	1726.9216401103856	6.8130502615132175E-84	1.229154829140901E-84	4.0661138760739006E-84	1.3569289022052238E-84	1	4	3	1	1.4840622762178564E83
591000	2383.3919603789423	-97.30420881886907	2480.6961691978113	-97.30420881886907	4.562913161837573E-84	0.0	4.562913161837573E-84	3.462207381925626	1722.9683815931755	3.0048518894795022E-83	3.9657155661570207E-84	1.083337174986903E-84	4.127605818445817E-84	1	2	2	4	8.973995410710809E82
592000	2378.8363823571012	-96.82648890568109	2475.662871262782	-96.82648890568109	4.8716013915291615E-84	0.0	4.8716013915291615E-84	3.462207381925626	1717.2870727657867	2.4264753153385154E-83	1.3062577640980094E-83	3.712427323301665E-84	2.7789730694646134E-84	2	2	2	3	8.775289841173807E82
593000	2377.9429182807585	-95.81432085676676	2473.757239137525	-95.81432085676676	1.4437028726106492E-83	0.0	1.4437028726106492E-83	3.462207381925626	1715.6229288688348	9.243648816129471E-84	9.24669944209343E-84	2.5444262251454054E-84	8.118060657713653E-84	2	3	2	2	3.7579036284950755E82
594000	2383.0919883686092	-93.96826500326183	2477.060253371871	-93.96826500326183	1.3616968950314486E-83	0.0	1.3616968950314486E-83	2.4159049518250355	1715.8346460541186	2.4118785376661365E-84	3.03488672372354E-84	8.64091571472287E-84	7.725676256566299E-84	2	3	1	3	4.518019754854128E82
595000	2395.000011245189	-93.26203688536322	2488.262048130552	-93.26203688536322	6.563218478696573E-84	0.0	6.563218478696573E-84	2.4159049518250355	1724.8961023456222	3.122259628329019E-84	3.0153846775929163E-84	3.388424037905478E-84	4.052731968991439E-84	5	2	1	1	1.2462785989179484E83
596000	2383.9055575586176	-99.36760002312558	2483.2731575817434	-99.36760002312558	7.88122644643214E-84	0.0	7.88122644643214E-84	2.4159049518250355	1721.3845632895361	2.934119968832055E-84	4.76365915230505E-84	5.663210467542772E-84	6.2515856546266755E-84	3	1	1	4	1.6419867860234946E83
597000	2382.916504994461	-93.45866682811499	2476.375171822576	-93.45866682811499	2.1123871274245052E-83	0.0	2.1123871274245052E-83	2.4159049518250355	1715.4463824531242	2.0275527668955345E-84	2.21005916530725E-84	6.945937080493957E-84	1.3518007144100785E-83	2	1	3	3	1.7983037384943733E82
598000	2382.3043032245846	-93.35334900358956	2475.6576522281744	-93.35334900358956	1.1494570484466225E-83	0.0	1.1494570484466225E-83	3.7932932498529524	1715.784958417933	2.1365115159524995E-84	5.016051320538493E-84	4.805389234455351E-84	9.592016139432425E-84	3	1	4	1	4.238979177136536E82
599000	2387.8083517938226	-95.2238888430908	2483.0322406369132	-95.2238888430908	5.171007720749208E-84	0.0	5.171007720749208E-84	3.7932932498529524	1726.3826834309757	1.631112917933153E-84	9.493080792518684E-84	1.1338939598227031E-83	6.281375032022108E-84	5	2	1	1	2.1406163699278476E83
600000	2375.3175802284513	-95.76543157316945	2471.0830118016206	-95.76543157316945	8.735943430170558E-84	0.0	8.735943430170558E-84	3.7932932498529524	1714.8083663384718	1.2797009446334192E-83	1.2481441012381589E-83	2.2657730175963614E-83	1.5142504668877953E-84	1	4	3	1	6.866698239703593E82
601000	2369.5774255353426	-98.86135807025703	2468.4387836056	-98.86135807025703	1.88528697504024E-83	0.0	1.88528697504024E-83	3.7932932498529524	1710.4608241470637	8.336243192043457E-84	1.512083055949169E-83	5.024012403150809E-84	5.926762248392516E-84	1	2	2	4	1.9421212739937444E82
602000	2381.9057250116925	-95.74607781864614	2477.6518028303385	-95.74607781864614	7.457381483928577E-84	0.0	7.457381483928577E-84	3.7932932498529524	1719.2181375226976	2.145883479512031E-83	3.604049876727655E-84	5.8168517693350265E-84	2.818928743571204E-84	1	6	1	1	5.8406764920881916E82
603000	2395.323167219833	-92.46750001087275	2487.790667230706	-92.46750001087275	4.5502891141181085E-84	0.0	4.5502891141181085E-84	3.477404457713891	1724.8843550525298	9.199822004113683E-85	1.4159514729348214E-84	2.6839815879346726E-84	7.198260912793822E-84	1	4	1	3	7.56383937547303E82
604000	2385.63923920741	-95.29234802748482	2480.931587234895	-95.29234802748482	8.83273445609877E-84	0.0	8.83273445609877E-84	4.038215092108252	1718.4472374067914	2.573443222212117E-84	2.809490985036313E-84	3.4598679092971667E-84	2.2768897739724493E-84	2	1	3	3	8.89116457147019E82
605000	2382.8706527996687	-93.88181034149598	2476.7524631411648	-93.88181034149598	7.231275897103481E-84	0.0	7.231275897103481E-84	4.038215092108252	1717.8447369014345	1.3811498419503428E-83	5.311355237572023E-84	4.616034584652024E-84	4.701965041309423E-84	3	1	2	3	7.460328929105674E82
606000	2385.6942702950864	-97.2872873643316	2482.981557659418	-97.2872873643316	3.673125723095149E-84	0.0	3.673125723095149E-84	4.038215092108252	1722.9799161086733	6.505212026224701E-84	5.229340778529246E-84	6.995972357189527E-84	9.948785607454756E-85	1	4	1	3	1.1451810075008734E83
607000	2391.828247234414	-95.84325847629307	2487.671505710707	-95.84325847629307	3.7362705313524444E-84	0.0	3.7362705313524444E-84	4.038215092108252	1724.4596224333332	3.6596723665270525E-84	2.8631188916855646E-84	1.7825506341678308E-84	1.4061745765779054E-84	2	2	4	1	1.4215373031010163E83
608000	2389.617484419546	-95.39873345175161	2485.0162178712976	-95.39873345175161	6.004531587989711E-84	0.0	6.004531587989711E-84	4.038215092108252	1724.6651061875227	8.0846767499472995E-84	2.223868388280854E-84	3.3851319500084446E-84	4.344575020021293E-84	1	3	4	1	1.7326577038215587E83
609000	2411.0402166691824	-93.0371255788255	2504.077342248008	-93.0371255788255	1.1181182770440228E-84	0.0	1.1181182770440228E-84	3.3887224431699616	1736.1256905662851	6.705638125062684E-85	3.9442461760548225E-85	9.010670396638649E-85	1.1617314717302116E-84	1	2	4	2	3.17967769048106E83
610000	2402.755510095562	-95.48741237798433	2498.242922473546	-95.48741237798433	3.919609320916128E-84	0.0	3.919609320916128E-84	3.3887224431699616	1730.8214360605891	2.6323825275329155E-85	7.277584662126903E-85	1.0815580661789088E-84	1.6400417591067517E-84	2	1	2	4	2.0158103958778745E83
611000	2407.0108450709695	-95.96519070025957	2502.976035771229	-95.96519070025957	1.459838662860493E-84	0.0	1.459838662860493E-84	3.3887224431699616	1735.5332591322367	1.4566908951648916E-84	3.068135899874712E-85	6.346983939787836E-85	9.14966278409403E-85	3	3	1	2	7.101883670007083E83
612000	2414.054032223679	-96.34387593836712	2510.397908162046	-96.34387593836712	1.664704832681488E-84	0.0	1.664704832681488E-84	3.3887224431699616	1740.5009221082466	2.3827117087081823E-85	4.813292177894709E-85	4.362064619394446E-85	8.227176771356081E-85	2	1	3	3	4.0883165333008573E83
613000	2418.6406547531715	-96.88444050200142	2515.525095255173	-96.88444050200142	1.4042915169441053E-84	0.0	1.4042915169441053E-84	1.5008515121371584	1743.2902788563003	2.4895731730538172E-85	3.020406000885252E-85	4.7323334920258136E-85	8.893104425284682E-85	3	1	3	2	9.415103955781882E83
614000	2421.267246640162	-95.6600590145041	2516.927305654666	-95.6600590145041	1.2199768415907959E-84	0.0	1.2199768415907959E-84	1.001538695864237	1744.024723360825	2.756325202652108E-85	2.076236161195963E-85	3.7831670572648706E-85	8.741029371516531E-85	2	3	1	3	1.7865329628446326E84
615000	2426.540318243092	-94.8347659498419	2521.3750841929336	-94.8347659498419	3.609730675789411E-85	0.0	3.609730675789411E-85	2.036618286001967	1748.5123527289084	1.1961103148747478E-85	3.4744150812994235E-85	5.421274286577184E-85	1.1957817195919598E-85	3	4	1	1	1.7761989750879527E84
616000	2427.132181724082	-94.77797753032465	2521.9101592544066	-94.77797753032465	2.524980269739589E-85	0.0	2.524980269739589E-85	2.027784848182311	1748.6828400254951	2.1873085616552167E-85	3.097312069555444E-85	2.961964234512277E-85	4.353367863213644E-85	4	2	2	1	2.303222020353473E84
617000	2428.426176987378	-97.10476034846502	2525.5309373358427	-97.10476034846502	4.8372702186988234E-85	0.0	4.8372702186988234E-85	2.027784848182311	1749.0735297261144	1.1790408236643845E-85	7.086551442394901E-86	1.480167884552743E-85	1.9639219898501343E-85	1	1	6	1	1.240257360880255E84
618000	2439.8693232515325	-94.19977315296146	2534.069096404494	-94.19977315296146	1.3469895596874394E-85	0.0	1.3469895596874394E-85	3.5405451171627202	1756.3775793753837	1.1572495295591321E-85	6.324577210860271E-86	7.191641525154114E-86	3.3007648096346335E-86	3	2	3	1	5.687357530269747E84
619000	2431.6254656652736	-101.15938521235098	2532.7848508776246	-101.15938521235098	4.210830176832791E-86	0.0	4.210830176832791E-86	3.5405451171627202	1758.8967421228508	2.1433630141660928E-85	1.6308076190827098E-85	2.4978582911898328E-85	5.707183298973018E-86	1	1	1	6	4.813921578043102E84
620000	2441.311318330963	-97.65149905659982	2538.9628173875626	-97.65149905659982	6.896517770628442E-86	0.0	6.896517770628442E-86	3.5405451171627202	1761.7604586678144	1.1890339443167512E-85	7.567445131910261E-86	1.5691133662188277E-86	4.8277891561306085E-86	2	1	3	3	6.853678940027007E84
621000	2463.8144309387594	-94.89869129446897	2558.713122233228	-94.89869129446897	1.5291067375192127E-86	0.0	1.5291067375192127E-86	3.5405451171627202	1774.9495578013934	2.1720938762347202E-86	1.5704741973305595E-86	5.418958580941478E-87	1.2609957141081608E-86	1	2	3	3	2.4924732843785016E85
622000	2459.3508326955443	-92.9227439825181	2552.2735766780625	-92.9227439825181	3.5437155626413284E-86	0.0	3.5437155626413284E-86	3.5405451171627202	1769.7511538223464	2.1180987230453276E-86	1.788965211009586E-86	2.372727875463411E-86	2.156018643961596E-86	2	1	5	1	1.7577682099917254E85
623000	2455.21582485022	-93.7999122118333	2549.015737062053	-93.7999122118333	5.0153778757788905E-86	0.0	5.0153778757788905E-86	3.5405451171627202	1766.8106389516836	2.54838818455237E-86	1.1161378536493936E-86	1.0939283976779328E-86	3.1231409728281408E-86	3	3	1	2	8.980785054020318E84
624000	2468.312240622983	-93.49451957715385	2561.806760200137	-93.49451957715385	8.673966670397897E-87	0.0	8.673966670397897E-87	2.875077585848217	1779.4860157525864	7.959443699233002E-87	4.364417837306648E-87	2.4051569469800447E-87	2.0454794374402725E-86	3	1	2	3	5.6461757542917436E85
625000	2458.478995183377	-96.29014230239403	2554.769137485771	-96.29014230239403	6.767349504485855E-86	0.0	6.767349504485855E-86	2.875077585848217	1772.4546157872294	9.778414943696533E-87	4.742652742792076E-87	1.2724690223717865E-86	5.448041461112038E-86	4	1	2	2	1.5440317218962747E85
626000	2456.9755167032645	-94.95296028546613	2551.928476988731	-94.95296028546613	3.1295341752045513E-86	0.0	3.1295341752045513E-86	2.875077585848217	1768.8174949693494	2.011790439962157E-86	2.682086567113801E-86	2.5429889641155682E-86	1.2814244330630692E-86	4	1	1	3	2.2013452203983385E85
627000	2445.779126316342	-97.54078788839955	2543.3199142047415	-97.54078788839955	6.277888357755222E-86	0.0	6.277888357755222E-86	2.875077585848217	1762.8464499591466	5.044902858039837E-86	3.0160542614031577E-86	3.4191014438371705E-86	4.9206693177463336E-86	1	3	3	2	2.7790064482414325E84
628000	2447.5644407134605	-95.48806237285356	2543.052503086314	-95.48806237285356	1.0019729311971916E-85	0.0	1.0019729311971916E-85	2.875077585848217	1762.7187597368413	3.288487634837019E-86	2.6897912578452473E-86	2.045066032731157E-86	6.577859828151168E-86	1	5	1	2	4.715775226597694E84
629000	2442.065873337179	-96.08651028581055	2538.1523836229894	-96.08651028581055	1.2789628196822689E-85	0.0	1.2789628196822689E-85	2.875077585848217	1759.128093549491	3.428876098567082E-86	5.37718643049209E-86	4.350176651610937E-86	9.552312498609425E-86	3	1	1	4	2.8332394796706734E84
630000	2445.945386025666	-97.45030693726503	2543.3956929629308	-97.45030693726503	5.4996342311969596E-86	0.0	5.4996342311969596E-86	3.4184511232135955	1762.5235251233582	3.9717371784718216E-86	2.2787640734141297E-86	3.633868952044401E-86	2.754120968620167E-86	2	2	1	4	5.881101984435473E84
631000	2457.780441067017	-91.99935323027867	2549.7797942972957	-91.99935323027867	6.181491615443668E-86	0.0	6.181491615443668E-86	3.4184511232135955	1768.7367061382508	4.3465444629549335E-87	5.284363939916678E-87	2.1275542188622064E-86	8.372153794277973E-86	1	1	5	2	8.465817536081828E84
632000	2458.042926605635	-91.11590622654312	2549.158832832178	-91.11590622654312	5.679612463436625E-86	0.0	5.679612463436625E-86	3.4184511232135955	1766.6065832080064	8.859051906947658E-87	5.834354451206244E-87	2.094572865666946E-86	4.004174735648421E-86	2	1	1	5	7.866351261993129E84
633000	2471.4655514341625	-92.90147318713873	2564.3670246213014	-92.90147318713873	1.3397059100003914E-86	0.0	1.3397059100003914E-86	3.4184511232135955	1779.08253665355	3.4789333166898806E-87	1.7714680506749032E-87	5.254796444889615E-87	2.3103879533798153E-86	1	2	1	5	4.6542901889829244E85
634000	2485.2951456336637	-94.30031243618308	2579.5954580698467	-94.30031243618308	3.5311584095573567E-87	0.0	3.5311584095573567E-87	3.4184511232135955	1787.0997779650647	5.471608651061764E-87	1.1032925052469126E-87	7.274798117831488E-88	9.786020422482731E-88	2	1	4	2	1.148858455677743E86
635000	2522.1153426389765	-92.439978981374	2614.5553216203502	-92.439978981374	2.908353009089589E-88	0.0	2.908353009089589E-88	3.4184511232135955	1813.5423933720026	4.200392462219717E-89	1.2528507181518802E-88	2.9436896019748523E-88	3.461808065390529E-88	2	4	1	2	2.2513678044272247E87
636000	2526.5997422095816	-93.44220216786292	2620.0419443774445	-93.44220216786292	1.7102711978254302E-88	0.0	1.7102711978254302E-88	3.4184511232135955	1820.3626294422324	4.747958883378532E-89	6.585902268347916E-89	4.0198545680999535E-88	1.758714672255799E-88	4	2	1	2	6.208673784860644E87
637000	2526.863431568242	-94.74816671439505	2621.6115982826373	-94.74816671439505	2.669359867792867E-88	0.0	2.669359867792867E-88	3.4184511232135955	1816.8604124802428	3.58917961775824E-89	7.335484672293852E-89	1.0487620277221715E-88	1.2358629477750831E-88	2	2	2	3	2.802326551537923E87
638000	2537.362892328528	-93.03753832162072	2630.4004306501483	-93.03753832162072	6.120936482371092E-89	0.0	6.120936482371092E-89	3.4184511232135955	1825.3213982306347	1.0839727952030322E-89	2.832558944802505E-89	1.2166678294027872E-88	7.461087081777251E-89	2	2	3	2	8.850312421021008E87
639000	2549.4634839140826	-92.51999172850185	2641.9834756425844	-92.51999172850185	3.608472488273446E-89	0.0	3.608472488273446E-89	3.4184511232135955	1832.134603434124	7.374613631201343E-90	1.653615942362916E-89	4.072534286982364E-89	1.8314557130981944E-89	1	6	1	1	1.3576287196587223E88
640000	2555.286603325724	-92.86630998300886	2648.152913308733	-92.86630998300886	1.964442877472114E-89	0.0	1.964442877472114E-89	3.4184511232135955	1837.08311739427	1.743729732185364E-89	1.0885219943719175E-89	1.0509094587428475E-89	2.5177910984273732E-89	1	5	1	2	3.719543774583722E88
641000	2552.4821706567277	-97.43100286731604	2649.913173524044	-97.43100286731604	1.8320365649826446E-89	0.0	1.8320365649826446E-89	3.4184511232135955	1837.1691145331993	5.6827899969775885E-90	8.049063763055323E-90	1.3717682240797215E-89	2.014230673362825E-89	4	2	1	2	3.1355600410759124E88
642000	2560.534851082483	-96.58657931302002	2657.121430395503	-96.58657931302002	1.3693395909327416E-89	0.0	1.3693395909327416E-89	3.4184511232135955	1841.8506138181126	1.467461521739901E-90	3.823407510455607E-90	9.334375022471766E-90	7.958666876161703E-90	4	2	1	2	4.16059163527897E88
643000	2574.7345589337356	-93.83821407211373	2668.5727730058493	-93.83821407211373	9.122766773459825E-90	0.0	9.122766773459825E-90	3.1901605798124426	1849.0910071117885	1.9023015149950023E-90	1.1288911665173613E-90	2.0984262933618344E-90	3.478942435750123E-90	4	1	1	3	8.859213262974931E88
644000	2553.33278071468	-98.13589570665867	2651.468676421339	-98.13589570665867	9.048365628072953E-90	0.0	9.048365628072953E-90	3.1901605798124426	1837.4377597309117	3.3647163362521412E-90	8.127929057897855E-90	1.0816129803851415E-89	1.1466743911302774E-89	1	3	4	1	1.9927851937465743E88
645000	2552.268816863933	-98.19959244239472	2650.4684093063274	-98.19959244239472	1.4145522771826869E-89	0.0	1.4145522771826869E-89	1.1121104094084642	1837.8422283130171	2.578932316564453E-90	2.3332453593999416E-90	1.7050564382757002E-89	2.3900702263678064E-89	2	3	3	1	1.5113901490000469E88
646000	2566.1444623929106	-96.75346014938904	2662.8979225422995	-96.75346014938904	1.5113618809020803E-89	0.0	1.5113618809020803E-89	1.1121104094084642	1843.8371272899967	8.976824163400811E-91	3.101784141268563E-90	1.90946330008303E-90	5.964933794859747E-90	1	1	4	3	6.418883667460413E88
647000	2574.900927516861	-94.43062756366817	2669.331555080529	-94.43062756366817	6.519286724148982E-90	0.0	6.519286724148982E-90	1.8481543805753249	1849.7525256773074	2.80884187590837E-90	1.934632973731792E-90	3.7369505795095964E-90	3.136591831764288E-90	3	1	4	1	1.4800175016352936E89
648000	2559.2129163421337	-97.21707870726739	2656.429995049401	-97.21707870726739	1.0497128844687584E-89	0.0	1.0497128844687584E-89	1.8481543805753249	1839.0883678249238	4.787850750328277E-90	2.056812882509446E-90	6.4627328750464645E-90	2.906797936698466E-90	2	1	5	1	2.6447038203434783E88
